,cuisine,id,ingredient_list
4064,mexican,43397,"grape tomatoes, jalapeno chilies, salt, olive oil, no-salt-added black beans, fresh lime juice, avocado, kidney beans, shuck corn, chopped cilantro fresh, white onion, cooking spray, pinto beans"
4065,mexican,7554,"sugar, red pepper flakes, fresh ginger, kosher salt, rice vinegar, serrano chilies, zucchini"
4066,spanish,19894,"large egg whites, potatoes, chopped onion, part-skim mozzarella cheese, manzanilla, red bell pepper, pepper, large eggs, salt, dried oregano, olive oil, cooking spray, garlic cloves"
4067,mexican,25257,"limeade concentrate, gold tequila, Mexican beer, lime"
4068,chinese,18815,"baby bok choy, oysters, abalone, toasted sesame oil, black pepper, ginger, dried shiitake mushrooms, soy sauce, dry white wine, salt, chicken stock, water, garlic, carrots"
4069,cajun_creole,23675,"chicken stock, olive oil, diced tomatoes, freshly ground pepper, medium shrimp, dried oregano, cooked ham, red wine vinegar, salt, fat, frozen peas, white wine, lemon, yellow onion, flat leaf parsley, long grain white rice, green bell pepper, green onions, shells, garlic cloves, bone in skin on chicken thigh"
4070,mexican,41321,"green enchilada sauce, flat leaf parsley, flour tortillas, chopped onion, black beans, frozen corn kernels, monterey jack, vegetable oil, liquid"
4071,moroccan,40135,"water, cinnamon, garlic, onions, ground cumin, tumeric, harissa, cilantro, cayenne pepper, saffron, preserved lemon, honey, paprika, salt, olives, pepper, parsley, ginger, oil, chicken"
4072,chinese,1068,"cold water, fresh ginger, rice vinegar, white onion, boneless skinless chicken breasts, corn starch, soy sauce, ground black pepper, scallions, honey, garlic, toasted sesame seeds"
4073,mexican,33012,"lime, garlic, Sriracha, purple onion, kosher salt, jalapeno chilies, ground cumin, avocado, roma tomatoes, chopped cilantro"
4074,chinese,28667,"fresh ginger, white rice, onions, minced garlic, Shaoxing wine, chinese cabbage, soy sauce, ground black pepper, salt, water, ground pork, corn starch"
4075,thai,34650,"fish sauce, large eggs, garlic cloves, wide rice noodles, lime juice, shallots, ground chicken, jalapeno chilies, oyster sauce, green bell pepper, thai basil, vegetable oil"
4076,mexican,47633,"extra lean ground beef, sliced black olives, fusilli, taco seasoning mix, green onions, salsa, shredded cheddar cheese, jalapeno chilies, salt, olive oil, ranch dressing, red bell pepper"
4077,thai,8930,"ground ginger, flank steak, chili sauce, orange, garlic, soy sauce, sesame oil, coriander, honey, seasoned rice wine vinegar"
4078,greek,40472,"tahini, garlic cloves, great northern beans, paprika, fresh rosemary, ground red pepper, lemon juice, olive oil, salt"
4079,french,35357,"whipping cream, unsweetened cocoa powder, semisweet chocolate, calimyrna figs, unsalted butter, toasted walnuts, light corn syrup, cognac"
4080,southern_us,6154,"yellow corn meal, baking soda, vegetable oil, all-purpose flour, corn kernels, large eggs, crushed red pepper, fresh dill, low-fat buttermilk, large garlic cloves, red bell pepper, vegetable oil spray, baking powder, salt"
4081,mexican,22263,"vegetable oil cooking spray, chicken breasts, garlic, yellow onion, avocado, bay leaves, chile pepper, salt, corn tortillas, lime, chili powder, purple onion, sour cream, chicken stock, corn oil, diced tomatoes, cilantro leaves, ground cumin"
4082,chinese,33925,"fresh ginger, water chestnuts, ground pork, onions, soy sauce, hoisin sauce, low sodium chicken broth, garlic, low sodium soy sauce, duck sauce, jalapeno chilies, sweet and sour sauce, chopped cilantro fresh, bread crumb fresh, large eggs, barbecue sauce, scallions"
4083,greek,39816,"tomatoes, green leaf lettuce, olive oil, cucumber, feta cheese, dried oregano, pitted black olives, red wine vinegar"
4084,spanish,26645,"smoked paprika, olive oil, pimento stuffed olives"
4085,southern_us,9018,"macaroni, celery, cracked black pepper, pickle relish, yellow mustard, onions, mayonaise, red bell pepper"
4086,moroccan,14959,"loaves, herbs, active dry yeast, all-purpose flour, warm water, sea salt, semolina flour, olive oil"
4087,italian,37382,"water, extra-virgin olive oil, black peppercorns, red wine vinegar, boiling onions, sugar, dry red wine, California bay leaves, balsamic vinegar, salt"
4088,chinese,42101,"vegetable oil, carrots, sugar, salt, onions, eggs, wonton wrappers, ground beef, soy sauce, chinese cabbage"
4089,russian,46134,"canning salt, beets, water"
4090,italian,16989,"dried basil, salt, dry yeast, olive oil flavored cooking spray, olive oil, all-purpose flour, warm water, crushed red pepper, dried oregano"
4091,italian,40986,"fat free less sodium chicken broth, fennel bulb, fronds, butter, sweet onion, half & half, wine, ground black pepper, chicken soup base"
4092,japanese,15909,"kosher salt, green onions, all-purpose flour, soy sauce, mirin, vegetable oil, corn starch, sugar, fresh ginger, sesame oil, shrimp, vodka, large eggs, garlic, seltzer water"
4093,italian,38246,"black pepper, garlic, dried oregano, green bell pepper, dried thyme, celery, tomato sauce, diced tomatoes, onions, tomato paste, dried basil, sausage meat, dried rosemary"
4094,thai,12174,"chili oil, oyster sauce, fresh basil leaves, black pepper, salt, chillies, garlic, fillets, caster sugar, fresh mushrooms, onions"
4095,italian,6362,"extra-virgin olive oil, flat leaf parsley, eggplant, provolone cheese, pizza doughs, pitted green olives, garlic cloves"
4096,southern_us,9299,"peanuts, yellow mustard, oil, canola, large eggs, salt, cornmeal, self rising flour, buttermilk, shrimp, milk, cajun seasoning, cayenne pepper"
4097,chinese,46393,"vegetable oil, steak, five spice, stir fry sauce, red pepper, noodles, spring onions, cornflour"
4098,southern_us,16599,"bread crumbs, grated nutmeg, light brown sugar, granulated sugar, lemon juice, unsalted butter, fresh raspberries, cream sweeten whip, all-purpose flour"
4099,italian,9538,"crushed tomatoes, pitted green olives, ripe olives, black pepper, fresh parmesan cheese, crushed red pepper, dried oregano, minced garlic, dry white wine, chopped onion, sugar, olive oil, linguine, fresh parsley"
4100,italian,27059,"chicken stock, dry white wine, all-purpose flour, water, lemon, flat leaf parsley, unsalted butter, salt, black pepper, veal cutlets, fresh lemon juice"
4101,mexican,23631,"refried beans, cheddar cheese, salsa, tortillas, pork, kimchi"
4102,brazilian,11084,"tomatoes, salt, shrimp, mussels, black pepper, crabmeat, saffron, clams, fish fillets, cayenne pepper, onions, pure olive oil, cilantro, garlic cloves"
4103,chinese,11122,"brown sugar, dry sherry, scallions, black peppercorns, peeled fresh ginger, garlic, cinnamon sticks, soy sauce, star anise, carrots, canned low sodium chicken broth, boneless skinless chicken breasts, salt"
4104,spanish,22763,"eggs, sweetened condensed milk, vanilla extract, evaporated milk, white sugar"
4105,southern_us,29885,"milk, butter, vanilla ice cream, baking powder, all-purpose flour, frozen peaches, salt, sugar, almond extract"
4106,italian,26774,"dried basil, white sugar, chopped celery, chopped green bell pepper, tomatoes, chopped onion"
4107,italian,42294,"water, butternut squash, unsalted butter, chopped fresh sage, olive oil, salt, cavatappi, parmigiano reggiano cheese, garlic cloves"
4108,mexican,48193,"water, garlic, fresh oregano, canola oil, avocado, chili powder, fresh chili, corn tortillas, brown rice, salt, anasazi beans, pepper, summer squash, salsa, onions"
4109,italian,27211,"parsley leaves, spaghetti, fine sea salt, extra-virgin olive oil, ground black pepper, garlic cloves"
4110,italian,42528,"olive oil, milk, all-purpose flour, large egg yolks, large eggs"
4111,french,25266,"bittersweet chocolate chips, puff pastry, water, eggs"
4112,mexican,18612,"yellow corn meal, ground chuck, active dry yeast, jalapeno chilies, cinnamon, sour cream, eggs, ground cloves, large egg yolks, pimentos, raisins, plum tomatoes, tomato paste, sugar, milk, finely chopped onion, vegetable oil, all-purpose flour, ground cumin, hot red pepper flakes, minced garlic, unsalted butter, chili powder, salt, dried oregano"
4113,italian,29635,"dijon mustard, shredded cheddar cheese, dried pasta, salt, milk"
4114,southern_us,35663,"celery salt, black pepper, cayenne pepper, ground cinnamon, paprika, ground cardamom, ground ginger, mace, ground allspice, ground cloves, dry mustard"
4115,greek,21457,"cottage cheese, eggs, butter, feta cheese, phyllo dough, (10 oz.) frozen chopped spinach, thawed and squeezed dry"
4116,japanese,47028,"melted butter, matcha green tea powder, white sugar, milk, all-purpose flour, eggs, salt, baking powder, chopped walnuts"
4117,spanish,37874,"black pepper, zucchini, garlic cloves, peeled tomatoes, red wine vinegar, red bell pepper, chorizo, large eggs, fresh parsley leaves, sugar, olive oil, salt, onions"
4118,french,24756,"active dry yeast, cornmeal, salt, cooking spray, bread flour, warm water, all-purpose flour"
4119,russian,30809,"horseradish, sour cream, black pepper"
4120,irish,15757,"1% low-fat buttermilk, cooking spray, all-purpose flour, sugar, large egg yolks, butter, ground cinnamon, large egg whites, baking powder, granny smith apples, baking soda, salt"
4121,mexican,48984,"tomatoes, garlic, jalapeno chilies, salt, pepper, purple onion, cilantro"
4122,spanish,45931,"sliced almonds, raisins, garlic cloves, swiss chard, freshly ground pepper, kosher salt, dry sherry, fresh lemon juice, olive oil, grated lemon zest, fresno chiles"
4123,mexican,11428,"olive oil, onions, tomatoes, summer squash, flour tortillas, shredded cheddar cheese, salt"
4124,british,48122,"instant yeast, sugar, butter, milk, salt, flour"
4125,filipino,27496,"eggs, water, flour, garlic, ground beef, pie crust, sugar, meat filling, ice water, oil, tomato sauce, milk, butter, salt, onions, frozen sweet peas, pepper, potatoes, raisins, carrots"
4126,french,45308,"shallots, all-purpose flour, unsalted butter, cheese, heavy whipping cream, ground black pepper, ice water, grated nutmeg, large eggs, salt"
4127,cajun_creole,39466,"green bell pepper, Tabasco Pepper Sauce, celery, ground black pepper, salt, pork sausages, kosher salt, garlic, onions, green onions, beef broth, long grain white rice"
4128,southern_us,19486,"black-eyed peas, salt, celery, green bell pepper, golden raisins, ham, Sriracha, rice vinegar, olive oil, parsley, carrots"
4129,filipino,9981,"green cabbage, green onions, salt, beansprouts, garlic powder, ground pork, eggroll wrappers, soy sauce, vegetable oil, chopped onion, celery, ground black pepper, garlic, carrots"
4130,vietnamese,32415,"mint, sesame oil, peanut butter, medium shrimp, asian basil, rice vermicelli, fresh herbs, rice paper, Vietnamese coriander, vegetable oil, boneless pork loin, perilla, lettuce, hoisin sauce, rice vinegar, cucumber"
4131,cajun_creole,22672,"paprika, center cut pork chops, ground black pepper, cayenne pepper, extra-virgin olive oil, ground cumin, dried sage, garlic salt"
4132,british,15353,"sugar, whole milk, salt, rhubarb, large egg whites, heavy cream, vanilla custard, unsalted shelled pistachio, large egg yolks, vanilla extract, fino sherry, syrup, almond extract, all-purpose flour"
4133,greek,8822,"pepper, kalamata, dried oregano, olive oil, fresh lemon juice, dried basil, salt, rib eye steaks, garlic powder, feta cheese crumbles"
4134,mexican,13382,"eggs, salsa, feta cheese, refried beans, avocado, tortillas"
4135,greek,13233,"slivered almonds, butter, baking soda, fresh lemon juice, milk, all-purpose flour, eggs, baking powder, white sugar"
4136,moroccan,12391,"golden raisins, chickpeas, low sodium beef broth, ground cumin, olive oil, paprika, garlic cloves, chopped cilantro fresh, ground cinnamon, sea salt, freshly ground pepper, chopped fresh mint, dried apricot, yellow onion, carrots, chuck"
4137,japanese,2250,"cream of tartar, egg whites, cream cheese, milk, butter, caster sugar, egg yolks, corn flour, lemon zest, cake flour"
4138,italian,6401,"sugar, unsalted butter, lemon, pure vanilla extract, blood orange, orange marmalade, plain whole-milk yogurt, eggs, almonds, pistachio nuts, kosher salt, flour, lemon juice"
4139,italian,920,"ground cinnamon, zucchini, onions, pepper, garlic, white wine, ricotta cheese, pasta, olive oil, salt"
4140,italian,15485,"dijon mustard, prosciutto, fresh basil leaves, olive oil, red wine vinegar, extra large shrimp, chopped garlic"
4141,japanese,34365,"water, food colouring, coconut milk, potato starch, glutinous rice flour, sugar"
4142,french,27131,"egg yolks, canola oil, ground black pepper, garlic cloves, salt, dijon mustard, fresh lemon juice"
4143,french,15661,"salt, fresh lemon juice, lemon wedge, fresh herbs, grated lemon zest, bass fillets, olive oil, freshly ground pepper, herbes de provence"
4144,southern_us,15282,"graham cracker crusts, walnuts, semisweet chocolate, unsalted butter, eggs, light corn syrup"
4145,british,31000,"sugar, dates, baking powder, dark muscovado sugar, self rising flour, heavy cream, eggs, butter, whiskey"
4146,british,8213,"kosher salt, old bay seasoning, canola oil, flour, cayenne pepper, cod fillets, malt vinegar, russet potatoes, beer"
4147,mexican,5906,"red chili peppers, water, coriander powder, salt, cooked brown rice, lime juice, spring onions, garlic cloves, pepper, corn, capsicum, red kidney beans, fresh coriander, taco seasoning mix, passata"
4148,vietnamese,47107,"rice stick noodles, sugar, peanuts, jalapeno chilies, mint sprigs, nuoc cham, fish sauce, water, ground black pepper, green onions, crushed red pepper flakes, ground meat, fresh basil, sweet chili sauce, thai basil, sliced cucumber, cilantro, corn starch, romaine lettuce, lime juice, Sriracha, coarse salt, garlic cloves, beansprouts"
4149,filipino,19630,"bananas, brown sugar, spring roll wrappers, cooking oil, jackfruit"
4150,southern_us,1441,"minced garlic, chili powder, ground cumin, reduced fat sharp cheddar cheese, white hominy, diced tomatoes, fresh cilantro, vegetable oil, low-fat sour cream, red beans, stewed tomatoes"
4151,italian,46041,"zucchini, olive oil, bow-tie pasta, summer squash, sun-dried tomatoes, boneless skinless chicken breast halves"
4152,japanese,26275,"salt, sugar, seasoning, rice, Mizkan Rice Vinegar"
4153,italian,38930,"solid pack pumpkin, 1% low-fat milk, polenta, parmesan cheese, cream cheese, water, salt, fresh parmesan cheese, chopped fresh sage"
4154,irish,34878,"rhubarb, finely chopped onion, paprika, dried currants, peeled fresh ginger, ground cardamom, brown sugar, jalapeno chilies, salt, cider vinegar, balsamic vinegar"
4155,mexican,49173,"fresh orange juice, chiles, garlic cloves, olive oil, ancho chile pepper, salt"
4156,mexican,45158,"green chile, taco seasoning mix, shredded cheddar cheese, nonstick spray, corn mix muffin, cream style corn, corn kernels, ground beef"
4157,mexican,20540,"corn starch, white onion, monterey jack, green chile, extra sharp cheddar cheese, whole milk"
4158,filipino,41967,"vinegar, oil, shrimp paste, onions, tomatoes, garlic, sugar, rice"
4159,mexican,37048,"water, flank steak, salt, dijon mustard, extra-virgin olive oil, garlic cloves, ground black pepper, Italian parsley leaves, cilantro leaves, capers, cooking spray, cornichons, fresh lime juice"
4160,mexican,10295,"vegetable oil, orange juice, shrimp, ground cumin, water, purple onion, mixed greens, fresh lime juice, avocado, cilantro sprigs, freshly ground pepper, red bell pepper, jalapeno chilies, salt, garlic cloves, chopped cilantro fresh"
4161,southern_us,8290,"sugar, granulated sugar, heavy cream, corn starch, pure vanilla extract, instant espresso powder, coffee, cocoa powder, large egg yolks, large eggs, salt, nonstick spray, dark chocolate, unsalted butter, whole milk, chocolate sandwich cookies"
4162,chinese,16607,"dark soy sauce, morel, bean paste, chili oil, corn starch, mustard, fresh ginger, Shaoxing wine, vegetable oil, garlic cloves, water, firm silken tofu, szechwan peppercorns, scallions, chinese chives, white button mushrooms, hot chili, mushrooms, spices, konbu"
4163,italian,30572,"prosciutto, arugula, lemon zest, penne, extra-virgin olive oil, parmigiano reggiano cheese"
4164,spanish,38584,"red wine, herbes de provence, eggs, lean beef, beef stock cubes, onions, chopped tomatoes, garlic cloves"
4165,italian,22636,"olive oil, reduced fat milk, salt, parsley sprigs, marinara sauce, ground red pepper, garlic cloves, frozen chopped spinach, ground black pepper, whole wheat lasagna noodles, chopped onion, part-skim mozzarella cheese, cooking spray, all-purpose flour"
4166,cajun_creole,29253,"orange bell pepper, creole seasoning, crawfish, butter, cream of mushroom soup, water, garlic, onions, parsley, bay leaf"
4167,spanish,11873,"hot pepper sauce, garlic cloves, chopped cilantro fresh, purple onion, cucumber, large shrimp, low sodium vegetable juice, fresh lemon juice, plum tomatoes, avocado, salt, red bell pepper"
4168,korean,40137,"water, cooking oil, salt, scallions, soy sauce, cayenne, paprika, firm tofu, ground black pepper, sesame oil, rice vinegar, celery, boneless chop pork, zucchini, garlic, rice"
4169,vietnamese,36569,"fish sauce, water, mint leaves, rice vinegar, beansprouts, soy sauce, lemongrass, shredded lettuce, carrots, white sugar, brown sugar, lime juice, vegetable oil, garlic cloves, chillies, rice stick noodles, minced garlic, chili, cilantro, cucumber, chicken"
4170,spanish,27833,"beans, bay leaf, saffron threads, salt pork, sausage casings, sausages, water, serrano ham"
4171,southern_us,39923,"celery salt, chili powder, oil, milk, all-purpose flour, garlic salt, eggs, salt, chuck steaks, beef bouillon, cayenne pepper"
4172,spanish,21901,"brandy, lemon, orange juice, lime, dry red wine, white sugar, orange, carbonated water, lemon juice, frozen lemonade concentrate, triple sec, cocktail cherries"
4173,italian,42786,"kale, smoked sausage, minced garlic, bacon, heavy whipping cream, potatoes, chopped onion, water, chicken soup base"
4174,french,6289,"cooking oil, salt, salmon steaks, ground black pepper, red wine, butter, scallions"
4175,italian,2038,"rolls, red bell pepper, mayonaise, oil, italian seasoning, ground pork, garlic cloves, sausage casings, provolone cheese, onions"
4176,greek,45994,"pepper, red wine vinegar, dried dillweed, onions, tomatoes, sliced cucumber, boneless skinless chicken, greek yogurt, clove, pitas, salt, cucumber, white vinegar, olive oil, lemon, lemon juice, dried oregano"
4177,southern_us,2850,"egg whites, baking powder, cake flour, unsalted butter, whole milk, sweetened coconut flakes, salt, eggs, egg yolks, bourbon whiskey, cocktail cherries, granulated sugar, golden raisins, vanilla extract, chopped pecans"
4178,chinese,13959,"low sodium soy sauce, flank steak, corn starch, water, dark brown sugar, minced garlic, vegetable oil, fresh ginger, scallions"
4179,southern_us,20986,"pure vanilla extract, instant banana cream pudding, vanilla wafers, powdered sugar, large eggs, cream sweeten whip, bananas, cream cheese, yellow cake mix, butter"
4180,italian,7052,"fat free less sodium chicken broth, dry white wine, garlic cloves, parmigiano-reggiano cheese, olive oil, salt, boiling water, arborio rice, dried thyme, butter, bay leaf, dried porcini mushrooms, ground black pepper, chopped onion"
4181,french,37780,"unsalted butter, salt, water, large eggs, unsweetened cocoa powder, sugar, semisweet chocolate, all-purpose flour, large egg yolks, whole milk"
4182,filipino,31033,"vegetable broth, oil, cornstarch noodles, tofu, tamari soy sauce, green beans, garlic, carrots, pepper, salt, onions"
4183,brazilian,31707,"sugar, passion fruit, cream, sweetened condensed milk"
4184,southern_us,20167,"shredded sharp cheddar cheese, garlic salt, diced pimentos, cream cheese, shredded parmesan cheese, mayonaise, sour cream"
4185,chinese,5661,"chicken wings, sesame oil, sesame seeds, rice vinegar, soy sauce, garlic, peeled fresh ginger"
4186,mexican,2596,"lime, boneless pork loin, serrano chilies, salt, long-grain rice, chicken broth, olive oil, freshly ground pepper, fresh cilantro, yellow onion, garlic cloves"
4187,italian,44980,"kosher salt, garlic, grated parmesan cheese, cavatelli, chicken broth, extra-virgin olive oil, onions, frozen broccoli florets, crushed red pepper"
4188,italian,26137,"Frangelico, brewed coffee, ground cinnamon, whipped topping"
4189,japanese,12690,"kosher salt, hot water, granulated sugar"
4190,italian,35599,"green bell pepper, dried apricot, vegetable oil, all-purpose flour, black pepper, peeled fresh ginger, currant, turkey tenderloins, brown sugar, cooking spray, balsamic vinegar, apricot nectar, fat free less sodium chicken broth, shallots, salt"
4191,mexican,31641,"fresh cilantro, jalapeno chilies, green bell pepper, lime, salt, fresh tomatoes, olive oil, sweet onion, red wine vinegar"
4192,irish,37055,"black pepper, bacon, thyme, leeks, banger, allspice, potatoes, garlic, onions, chicken stock, bay leaves, carrots"
4193,vietnamese,30466,"coffee, sweetened condensed milk, half & half, ice"
4194,mexican,23542,"white vinegar, kosher salt, salsa, pork butt, cotija, cilantro, orange juice, ground cumin, guajillo chiles, garlic, ancho chile pepper, diced onions, flour tortillas, ground allspice, oregano"
4195,jamaican,8069,"simple syrup, fresh ginger, Angostura bitters, pineapple juice, rum"
4196,southern_us,22602,"kosher salt, half & half, frozen peas, chicken broth, dried thyme, frozen carrots, pie crust, pepper, boneless skinless chicken breasts, dried rosemary, red potato, salted butter, all-purpose flour"
4197,filipino,18158,"olive oil, spaghetti squash, cabbage, lemon, green beans, chicken breasts, carrots, soy sauce, garlic, onions"
4198,italian,12761,"cake, liqueur, powdered sugar, fresh raspberries, mint sprigs, unsweetened cocoa powder, mascarpone, cream cheese, soften"
4199,mexican,3428,"whole almonds, large eggs, vanilla, unsalted butter, heavy cream, confectioners sugar, light brown sugar, granulated sugar, light corn syrup, bittersweet chocolate, milk, cinnamon, salt"
4200,italian,18450,"sage leaves, unsalted butter, olive oil, all-purpose flour, chicken stock, veal loin, prosciutto"
4201,mexican,1398,"olive oil, salt, avocado, garlic, chopped cilantro fresh, jalapeno chilies, fresh lime juice, tomatoes, purple onion, mango"
4202,korean,45466,"fish sauce, cold water, green onions, mirin, eggs, salt"
4203,mexican,34408,"oxtails, dried guajillo chiles, canola oil, kosher salt, lime wedges, plum tomatoes, white onion, yukon gold potatoes, cooked white rice, ground black pepper, garlic, dried oregano"
4204,italian,7023,"mushrooms, all-purpose flour, fresh rosemary, veal cutlets, plum tomatoes, dry white wine, low salt chicken broth, olive oil, large garlic cloves"
4205,korean,26660,"soy sauce, sesame seeds, mushrooms, salt, green bell pepper, rice syrup, beef brisket, vegetable oil, red bell pepper, eggs, pinenuts, ground black pepper, sesame oil, carrots, sugar, honey, rice cakes, garlic, onions"
4206,british,25188,"milk, onions, melted butter, potatoes, dried oregano, beef gravy, chicken stock cubes, cooking oil, pork sausages"
4207,chinese,33268,"soy sauce, spring onions, balsamic vinegar, sauce, coconut milk, chili flakes, dry roasted peanuts, szechwan peppercorns, garlic, oil, coriander, red chili peppers, hoisin sauce, lime wedges, rice vinegar, corn starch, chicken, molasses, marinade, ginger, thai jasmine rice, toasted sesame oil"
4208,italian,45940,"parmigiano reggiano cheese, grated nutmeg, fresh basil, chees fresh mozzarella, manicotti, eggs, ricotta cheese, freshly ground pepper, tomato sauce, salt"
4209,thai,43759,"shredded coconut, eggplant, capsicum, cilantro leaves, carrots, brown mushroom, sweet potatoes, garlic, yellow onion, coriander, beans, red cabbage, brown rice, red curry paste, coconut milk, coconut oil, water, spring onions, salt, chickpeas, snow peas"
4210,italian,16810,"vegetable oil cooking spray, dry white wine, sliced mushrooms, fettucine, olive oil, fresh oregano, onions, fresh basil, parmesan cheese, corn starch, large shrimp, tomatoes, chicken bouillon, garlic, flat leaf parsley"
4211,chinese,46854,"sugar, light soy sauce, boneless skinless chicken breasts, oil, soy sauce, Shaoxing wine, roasted peanuts, black vinegar, red chili peppers, cooking oil, garlic, corn starch, dark soy sauce, water, peeled fresh ginger, scallions"
4212,vietnamese,35239,"pepper, meat, orange juice, sugar, orange, salt, minced ginger, garlic, corn starch, soy sauce, tapioca starch, rice vinegar"
4213,italian,30339,"milk, unsalted butter, salt, honey, golden raisins, candied fruit, active dry yeast, flour, all-purpose flour, sugar, large egg yolks, vanilla extract"
4214,mexican,16785,"chili powder, onions, lime juice, salt, cumin, pepper, garlic, oregano, pork shoulder roast, orange juice"
4215,mexican,12865,"salt, pork shoulder, corn tortillas, beef broth, chunky tomato salsa, water, fresh tomato salsa"
4216,southern_us,44135,"baking soda, salt, pecans, butter, bourbon whiskey, sugar, buttermilk"
4217,british,46282,"melted butter, self rising flour, cinnamon, ground almonds, brown sugar, yoghurt, currant, apricot jam, powdered sugar, large eggs, lemon, softened butter, medium eggs, ground cloves, almond extract, vanilla extract, glaze"
4218,mexican,14567,"hamburger buns, cider vinegar, large garlic cloves, cumin seed, plum tomatoes, clove, guajillo chiles, rib pork chops, cilantro leaves, ancho chile pepper, black peppercorns, white onion, vegetable oil, rolls, papalo, avocado, chipotle chile, string cheese, salt, cinnamon sticks, dried oregano"
4219,southern_us,11556,"pure vanilla extract, granulated sugar, heavy cream, baking soda, baking powder, cake flour, unsalted butter, buttermilk, salt, light brown sugar, large eggs, light corn syrup"
4220,spanish,2442,"Boston lettuce, shell-on shrimp, purple onion, lobster meat, sea scallops, navel oranges, chopped fresh mint, watermelon, fresh orange juice, fresh lime juice, chiles, peeled fresh ginger, salt"
4221,irish,10899,"smoked bacon, butter, rutabaga, bay leaves, pork loin chops, potatoes, carrots, chicken stock, cider, cabbage"
4222,italian,4365,"white vermouth, ground black pepper, lemon juice, minced garlic, grated lemon zest, jumbo shrimp, unsalted butter, chopped parsley, kosher salt, grated parmesan cheese"
4223,british,33307,"eggs, mixed fruit, golden raisins, candied cherries, chopped walnuts, carrots, bread crumb fresh, suet, lemon, plums, dark brown sugar, dried currants, whole wheat flour, baking powder, apples, ground almonds, mixed spice, ale, raisins, stem ginger in syrup, blanched almonds"
4224,thai,29570,grained
4225,italian,14417,"olive oil, grated parmesan cheese, red wine vinegar, italian seasoning, low-fat spaghetti sauce, zucchini, mushrooms, chopped onion, penne, chopped green bell pepper, cooking spray, salt, water, fresh thyme, chicken breasts, garlic cloves"
4226,italian,3394,"butter, ham, grated parmesan cheese, basil dried leaves, boneless skinless chicken breast halves, dried tarragon leaves, paprika, garlic salt, swiss cheese, dry bread crumbs"
4227,southern_us,13603,"water, rib, extra-virgin olive oil, garlic cloves, mustard greens"
4228,southern_us,22585,"water, collard greens, salt, white vinegar, condensed chicken broth, pepper, smoked ham hocks"
4229,southern_us,33962,"barbecue sauce, large garlic cloves, ground oregano, sugar, ground red pepper, salt, dried sage, paprika, ground cumin, beef brisket, chili powder, freshly ground pepper"
4230,italian,40485,"extra-virgin olive oil, anchovy fillets, capers, fine sea salt, cornichons, white sandwich bread, Italian parsley leaves, white wine vinegar"
4231,mexican,24759,"lime juice, apple juice, triple sec, tequila"
4232,thai,13585,"curry powder, peanut butter, vegetable oil, soy sauce, fresh green bean, boneless skinless chicken breasts, fresh parsley"
4233,irish,33727,"oats, cooking spray, all-purpose flour, granulated sugar, butter, baking soda, baking powder, nectarines, turbinado, low-fat buttermilk, salt"
4234,brazilian,33187,"green onions, salt, fresh parsley, ground black pepper, butter, cream cheese, bread crumbs, boneless skinless chicken breasts, all-purpose flour, onions, egg whites, beef stock cubes, garlic cloves"
4235,italian,3413,"fettucine, heavy cream, ground pepper, oregano, artichoke hearts, blue cheese, grated parmesan cheese"
4236,japanese,33608,"sake, broccoli florets, white wine vinegar, mustard seeds, water, yellow bell pepper, garlic cloves, ground black pepper, cauliflower florets, carrots, sugar, green onions, salt"
4237,italian,38347,"powdered sugar, olive oil, 1% low-fat milk, large egg whites, granulated sugar, salt, sliced almonds, large egg yolks, crushed red pepper, fresh rosemary, honey, dry yeast, all-purpose flour"
4238,japanese,9270,"rice wine, sushi grade tuna, soy sauce, vegetable oil, lime juice, wasabi powder, mayonaise, sesame oil"
4239,italian,6503,"crushed tomatoes, chopped onion, minced garlic, dry white wine, fresh basil, eggplant, brine-cured black olives, whole wheat bread slices, vegetable oil spray, low salt chicken broth"
4240,cajun_creole,14950,"vegetable juice, hot sauce, prepared horseradish, cherry peppers, vodka, pickled okra, worcestershire sauce"
4241,british,42203,"milk, raisins, all-purpose flour, brown sugar, baking powder, ginger, cream of tartar, chopped almonds, currant, allspice, brandy, butter, beaten eggs"
4242,chinese,1179,"water, crushed red pepper, soy sauce, vegetable oil, cooked shrimp, ground ginger, honey, corn starch, ketchup, garlic, sliced green onions"
4243,british,49573,"ground ginger, cider vinegar, green tomatoes, mustard seeds, tumeric, whole cloves, salt, light brown sugar, black pepper, bay leaves, yellow onion, green bell pepper, zucchini, cinnamon, celery seed"
4244,irish,19366,"capers, crème fraîche, smoked salmon, unsalted butter, black pepper, country bread, eggs, purple onion"
4245,mexican,46734,"salt and ground black pepper, green onions, minced garlic, asparagus, greek yogurt, lime juice, jalapeno chilies, chopped cilantro fresh, tomatoes, hot pepper sauce, worcestershire sauce"
4246,french,25741,"spinach, cheese slices, onions, dijon mustard, apricot preserves, cooking spray, country bread, Fuji Apple, chicken breasts"
4247,italian,27226,"diced onions, dried basil, crushed red pepper, dried oregano, minced garlic, extra-virgin olive oil, fresh lemon juice, tomato paste, diced tomatoes, salt, crushed tomatoes, linguine, medium shrimp"
4248,russian,2347,"semolina flour, canola oil, all-purpose flour, cottage cheese, eggs, white sugar"
4249,italian,38658,"fresh basil, sweet onion, salt, tomatoes, fresh oregano leaves, chees fresh mozzarella, fettuccine pasta, olive oil, cooked shrimp, spinach leaves, pepper, garlic"
